Sensor id; Sensor center x; Sensor center y;
115;243.0;486.0;
116;286.0;400.0;
117;353.0;320.0;
121;238.0;716.0;
122;263.0;639.0;
123;289.0;548.0;
124;329.0;457.0;
125;386.0;373.0;
126;431.0;320.0;
133;276.0;752.0;
134;306.0;702.0;
135;342.0;627.0;
136;386.0;536.0;
137;430.0;447.0;
138;480.0;379.0;
139;519.0;323.0;
140;572.400269;294.890198;
145;355.0;729.0;
146;389.0;689.0;
147;430.0;614.0;
148;473.0;527.0;
149;526.0;450.0;
150;575.829102;392.335236;
151;613.045898;350.506378;
156;473.0;688.0;
157;516.0;609.0;
158;573.0;534.0;
159;620.0;466.0;
165;522.0;730.0;
166;557.0;697.0;
167;598.0;621.0;
168;667.0;560.0;
174;602.0;750.0;
175;635.0;706.0;
176;675.0;635.0;
