Sensor id; Sensor center x; Sensor center y;
6;621.0;289.0;
7;565.0;328.0;
8;498.0;372.0;
9;429.0;450.0;
15;531.0;255.0;
16;483.0;313.0;
17;398.0;378.0;
22;498.0;192.0;
23;439.0;243.0;
24;383.0;304.0;
43;308.0;363.0;
44;329.0;440.0;
45;379.0;522.0;
51;253.0;364.0;
52;264.0;429.0;
53;308.0;518.0;
59;212.0;440.0;
60;243.0;507.0;
79;278.0;589.0;
80;345.0;596.0;
81;441.0;577.0;
89;329.554688;658.765625;
90;428.0;648.0;
100;326.625;705.203125;
130;508.0;702.0;
131;527.0;628.0;
132;527.0;536.0;
142;571.0;710.0;
143;589.0;656.0;
144;592.0;560.0;
154;641.0;666.0;
155;648.0;588.0;
185;585.0;461.0;
186;513.0;445.0;
197;660.0;438.0;
198;578.0;402.0;
207;643.0;363.0;
215;689.0;325.0;
224;724.0;305.0;
257;456.0;496.0;
