Sensor id; Sensor center x; Sensor center y;
33;351.0;175.0;
34;417.0;117.0;
37;380.0;208.0;
38;445.0;164.0;
39;513.0;122.0;
46;491.0;237.0;
47;556.0;199.0;
48;612.0;165.0;
49;666.0;127.0;
54;600.0;299.0;
55;656.0;249.0;
56;704.0;203.0;
57;756.0;164.0;
61;699.0;337.0;
62;757.0;291.0;
63;800.0;245.0;
64;830.0;199.0;
67;761.0;423.0;
68;784.0;365.0;
69;857.0;343.0;
73;792.0;518.0;
82;839.0;613.0;
91;861.0;677.0;
92;922.0;607.0;
93;960.0;554.0;
102;924.0;682.0;
103;948.0;630.0;
111;962.0;696.0;
241;435.0;535.0;
242;482.0;582.0;
243;534.0;666.0;
244;489.0;492.0;
245;557.0;554.0;
246;592.0;636.0;
247;642.0;722.0;
248;563.0;456.0;
249;631.0;528.0;
250;683.0;622.0;
251;722.0;700.0;
252;624.0;403.0;
253;698.0;418.0;
254;713.0;515.0;
255;761.0;614.0;
256;789.0;692.0;
