Sensor id; Sensor center x; Sensor center y;
70;419.0;337.0;
71;456.0;254.0;
74;469.0;388.0;
75;504.0;299.0;
76;537.0;219.0;
82;379.0;706.0;
83;522.0;435.0;
84;549.0;356.0;
85;585.0;264.0;
91;436.0;754.0;
92;479.0;658.0;
93;539.0;560.0;
94;562.0;485.0;
95;597.0;412.0;
96;635.0;324.0;
97;685.0;246.0;
102;526.0;726.0;
103;579.0;646.0;
104;634.0;555.0;
105;646.0;481.0;
106;693.0;392.0;
107;743.0;312.0;
108;780.0;251.0;
109;799.0;215.0;
111;626.0;711.0;
112;680.0;637.0;
113;732.0;553.0;
114;764.0;471.0;
115;804.0;390.0;
120;722.0;719.0;
121;777.0;639.0;
122;820.0;565.0;
123;854.0;486.0;
133;779.179688;693.175781;
134;849.0;644.0;
135;884.0;576.0;
251;292.0;832.0;
255;295.0;740.0;
256;355.0;801.0;
