Sensor id; Sensor center x; Sensor center y;
65;267.0;413.0;
66;309.0;386.0;
72;276.0;459.0;
77;321.0;458.0;
78;366.0;386.0;
79;434.0;330.0;
80;500.167969;277.652344;
81;571.0;231.0;
86;342.0;537.0;
87;392.0;463.0;
88;448.0;385.0;
89;517.0;335.0;
90;595.0;279.0;
94;314.0;751.0;
97;372.0;607.0;
98;419.0;538.0;
99;480.0;465.0;
100;542.0;395.0;
101;627.0;414.0;
104;363.0;809.0;
105;364.0;772.0;
106;383.0;730.0;
107;415.0;680.0;
108;466.0;613.0;
109;508.0;538.0;
110;561.0;474.0;
113;401.21875;853.882812;
114;437.0;792.0;
115;465.0;744.0;
116;514.0;683.0;
117;569.0;605.0;
118;598.0;540.0;
119;637.0;479.0;
120;435.0;904.0;
121;468.0;879.0;
123;520.0;794.0;
124;564.0;740.0;
125;610.0;665.0;
126;649.0;598.0;
127;679.0;520.0;
128;702.0;451.0;
129;692.0;377.0;
133;467.050781;917.988281;
136;609.0;787.0;
137;652.0;725.0;
138;674.0;638.0;
139;717.0;575.0;
140;748.0;500.0;
141;751.0;424.0;
145;550.0;901.0;
146;597.0;872.0;
147;638.0;826.0;
148;687.0;765.0;
149;726.0;699.0;
153;790.0;401.0;
156;664.0;853.0;
157;712.0;796.0;
