Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 442.04 486.14 495.7 542.5 ; 1; 
1; 404.42 519.49 459.9 573.6 ; 1; 
2; 26.5 642.35 56.8 687.6 ; 1; 
3; 559.83 389.27 618.9 428.1 ; 0; 
4; 473.2 409.6 528.1 457.8 ; 1; 
5; 402.04 424.1 458.9 478.46 ; 1; 
6; 355.14 458.69 413.8 512.4 ; 0; 
7; 569.3 335.6 620.42 365.51 ; 1; 
8; 476.53 349.2 530.9 388.1 ; 1; 
9; 76.23 712.3 113.0 749.6 ; 1; 
10; 141.39 764.33 176.9 804.7 ; 0; 
11; 31.45 526.77 66.4 576.9 ; 1; 
12; 280.37 368.0 331.0 409.15 ; 1; 
13; 496.11 305.35 547.6 328.4 ; 1; 
14; 389.99 363.2 444.5 403.48 ; 1; 
15; 55.91 590.81 94.3 640.7 ; 1; 
16; 104.36 458.4 148.1 509.2 ; 1; 
17; 82.65 412.2 124.7 455.48 ; 1; 
18; 186.28 372.1 234.2 414.61 ; 1; 
19; 492.0 464.0 547.4 512.0 ; 1; 
20; 321.0 408.9 371.2 451.13 ; 1; 
21; 107.71 785.67 140.27 823.1 ; 1; 
22; 54.94 732.15 87.13 769.95 ; 1; 
23; 16.29 465.11 40.99 510.47 ; 1; 
24; 428.59 260.3 480.24 288.6 ; 1; 
25; 399.4 311.06 451.5 338.0 ; 1; 
26; 307.78 313.3 359.43 350.13 ; 1; 
27; 336.97 279.17 389.07 302.52 ; 0; 
28; 243.55 304.32 288.46 344.29 ; 1; 
29; 288.91 257.16 336.97 289.5 ; 1; 
30; 142.95 338.9 189.66 373.93 ; 1; 
31; 201.33 278.72 248.49 309.71 ; 1; 
32; 579.12 300.38 629.4 317.62 ; 1; 
33; 120.94 307.01 162.26 339.8 ; 1; 
34; 68.84 368.54 107.46 406.27 ; 1; 
