Sensor id; Sensor center x; Sensor center y;
1;671.0;636.0;
2;720.0;560.0;
3;771.0;476.0;
4;802.0;393.0;
5;805.0;306.0;
6;797.0;247.0;
10;771.0;604.0;
11;828.0;520.0;
12;866.0;431.0;
13;868.0;349.0;
14;855.0;274.0;
18;872.0;552.0;
21;908.0;321.0;
27;944.0;373.0;
152;309.0;308.0;
153;338.0;262.0;
154;382.0;224.0;
155;451.0;197.0;
163;360.0;298.0;
164;415.0;271.0;
172;352.0;381.0;
173;392.0;344.0;
180;362.0;456.0;
181;407.0;413.0;
182;442.0;340.0;
183;493.0;270.0;
184;524.0;210.0;
185;579.0;156.0;
186;634.0;118.0;
192;376.0;540.0;
193;425.0;495.0;
194;475.0;425.0;
195;515.0;355.0;
196;563.0;271.0;
197;614.0;212.0;
198;667.0;160.0;
202;462.0;570.0;
203;498.0;508.0;
204;548.0;433.0;
205;589.0;358.0;
206;643.0;270.0;
207;696.0;216.0;
210;504.0;634.0;
211;542.0;572.0;
212;581.0;507.0;
213;626.0;429.0;
214;674.0;348.0;
215;726.0;280.0;
217;474.0;770.0;
218;505.0;746.0;
219;530.0;697.0;
220;583.0;641.0;
221;633.0;574.0;
222;668.0;499.0;
223;711.0;422.0;
224;745.0;349.0;
225;590.0;716.0;
226;660.0;726.0;
227;568.0;777.0;
229;496.0;812.0;
230;711.0;771.0;
233;561.0;854.0;
234;782.0;778.0;
237;618.0;875.0;
239;760.0;832.0;
