Sensor id; Sensor center x; Sensor center y;
7;604.0;435.0;
8;549.0;496.0;
9;490.0;578.0;
15;568.0;373.0;
16;510.0;428.0;
17;457.0;510.0;
22;533.0;331.0;
23;485.0;374.0;
24;423.0;451.0;
43;368.0;520.0;
44;392.0;584.0;
45;445.0;662.0;
51;313.0;536.0;
52;325.0;599.0;
53;372.0;674.0;
59;279.0;599.0;
60;308.0;682.0;
80;412.163696;759.301147;
81;511.0;726.0;
88;340.0;834.0;
89;404.0;833.0;
90;501.0;803.0;
99;345.0;883.0;
100;408.0;885.0;
101;486.0;920.0;
130;583.0;857.0;
131;599.0;782.0;
132;600.0;681.0;
141;627.0;911.0;
142;640.0;868.0;
143;662.0;811.0;
144;667.0;711.0;
162;723.0;855.0;
184;733.0;648.0;
185;671.0;620.0;
186;582.0;587.0;
196;766.0;592.0;
197;717.0;564.0;
198;634.0;530.0;
206;744.0;518.0;
207;684.0;482.0;
214;769.0;477.0;
215;718.0;442.0;
257;528.0;649.0;
