Sensor id; Sensor center x; Sensor center y;
81;644.0;157.0;
90;589.0;192.0;
110;429.0;352.0;
118;417.0;427.0;
119;467.0;389.0;
126;432.0;513.0;
127;477.0;457.0;
128;528.0;388.0;
129;570.0;308.0;
130;613.0;250.0;
131;673.0;199.0;
132;732.0;164.0;
139;494.0;533.0;
140;557.0;466.0;
141;609.0;390.0;
142;655.0;318.0;
143;709.0;261.0;
144;766.0;208.0;
149;488.0;670.0;
150;529.0;621.0;
151;582.0;548.0;
152;645.0;474.0;
153;696.0;399.0;
154;745.0;328.0;
155;804.0;267.0;
157;517.0;788.0;
158;544.0;742.0;
159;569.0;688.0;
160;628.0;624.0;
161;674.0;552.0;
162;732.0;480.0;
163;786.0;409.0;
164;836.0;347.0;
165;552.0;886.0;
166;568.0;842.0;
167;590.0;800.0;
168;623.0;756.0;
169;671.0;701.0;
170;720.0;631.0;
171;766.0;555.0;
172;823.0;487.0;
173;859.0;422.0;
174;607.0;896.0;
175;637.0;855.0;
176;660.0;803.0;
178;754.0;696.0;
179;802.0;633.0;
180;859.0;552.0;
181;903.0;474.0;
182;907.0;388.0;
183;886.0;307.0;
188;706.0;849.0;
189;737.0;798.0;
190;787.0;757.0;
191;828.0;687.0;
194;955.0;448.0;
195;948.0;366.0;
200;777.0;841.0;
201;803.0;797.0;
204;986.0;415.0;
205;971.0;338.0;
208;791.0;878.0;
209;837.0;824.0;
216;851.0;853.0;
257;695.0;141.0;
