Sensor id; Sensor center x; Sensor center y;
9;616.0;96.0;
17;566.0;133.0;
24;518.0;186.0;
28;356.0;287.0;
29;407.0;259.0;
30;476.0;247.0;
34;347.0;361.0;
35;398.0;333.0;
36;446.0;308.0;
38;366.0;447.0;
39;411.0;414.0;
40;464.0;377.0;
41;506.0;311.0;
42;551.0;247.0;
43;594.0;192.0;
44;645.0;146.0;
45;696.0;99.0;
46;404.0;530.0;
47;445.0;495.0;
48;493.0;452.0;
49;534.0;397.0;
50;579.0;335.0;
51;625.0;259.0;
52;680.0;202.0;
53;730.0;140.0;
54;485.0;577.0;
55;520.0;525.0;
56;567.0;475.0;
57;605.0;414.0;
58;650.0;345.0;
59;694.0;269.0;
60;760.0;202.0;
61;568.0;597.0;
62;604.0;542.0;
63;644.0;489.0;
64;676.0;421.0;
65;725.0;345.0;
66;777.0;280.0;
67;617.0;657.0;
68;643.0;605.0;
69;684.0;556.0;
70;728.0;495.0;
71;760.0;421.0;
72;793.0;357.0;
74;782.0;545.0;
75;810.0;472.0;
76;837.0;397.0;
77;846.0;313.0;
78;840.0;237.0;
79;821.0;171.0;
82;692.0;729.0;
84;853.0;518.0;
85;882.0;438.0;
86;896.0;358.0;
87;897.0;276.0;
91;738.0;746.0;
93;842.0;648.0;
94;854.0;612.0;
98;939.0;324.0;
102;803.0;723.0;
103;830.0;684.0;
104;871.0;627.0;
111;853.0;694.0;
112;874.0;663.0;
243;465.0;766.0;
245;458.0;737.0;
246;498.0;770.0;
248;452.0;689.0;
252;494.0;656.0;
253;561.0;663.0;
