Sensor id; Sensor center x; Sensor center y;
109;344.0;250.0;
114;292.0;496.0;
116;334.0;344.0;
117;375.0;273.0;
120;322.0;671.0;
121;323.0;615.0;
122;333.0;543.0;
123;348.0;468.0;
124;375.0;394.0;
125;407.0;322.0;
133;367.0;652.0;
134;375.0;598.0;
135;392.0;524.0;
136;419.0;447.0;
137;451.0;374.0;
138;493.0;315.0;
145;422.0;641.0;
146;440.0;580.0;
147;467.0;513.0;
148;497.0;442.0;
149;528.0;374.0;
150;573.0;322.0;
151;608.0;283.0;
156;517.0;576.0;
157;544.0;508.0;
158;577.0;448.0;
159;607.0;384.0;
160;650.0;349.0;
161;666.0;314.0;
165;558.0;640.0;
166;588.0;586.0;
167;612.0;518.0;
168;653.0;462.0;
169;686.0;424.0;
170;706.0;386.0;
171;719.0;356.0;
174;614.0;652.0;
175;652.0;597.0;
177;712.0;486.0;
187;666.0;667.0;
199;708.0;689.0;
