Sensor id; Sensor center x; Sensor center y;
1;801.0;509.0;
2;813.0;427.0;
171;346.0;283.0;
172;399.0;253.0;
177;258.0;454.0;
179;359.0;345.0;
180;417.0;303.0;
188;202.0;592.0;
189;254.0;513.0;
190;324.0;462.0;
191;369.0;415.0;
192;444.0;377.0;
200;299.0;601.0;
201;331.0;535.0;
205;664.0;242.0;
208;350.0;681.0;
209;408.0;614.0;
210;647.0;479.0;
211;664.0;418.0;
216;466.0;715.0;
217;556.0;685.0;
218;647.0;630.0;
219;685.0;548.0;
220;730.0;497.0;
221;754.0;431.0;
225;752.0;571.0;
226;808.0;596.0;
227;732.0;656.0;
228;669.0;726.0;
229;603.0;770.0;
230;848.0;656.0;
231;801.0;698.0;
232;756.0;761.0;
233;693.0;816.0;
236;815.0;803.0;
237;760.0;853.0;
