Sensor id; Sensor center x; Sensor center y;
1;695.0;776.0;
2;729.0;692.0;
3;762.0;615.0;
4;797.0;546.0;
5;802.0;459.0;
6;778.0;384.0;
10;773.0;741.0;
11;816.0;660.0;
12;847.0;578.0;
13;870.0;500.0;
14;857.0;412.0;
18;863.0;703.0;
21;923.0;454.0;
132;570.0;241.0;
144;510.0;275.0;
173;391.0;468.0;
181;408.0;550.0;
182;445.0;481.0;
183;473.0;420.0;
184;527.0;363.0;
185;581.0;307.0;
193;430.0;623.0;
194;466.0;568.0;
195;503.0;494.0;
196;549.0;431.0;
197;602.0;371.0;
198;675.0;301.0;
202;459.0;685.0;
203;511.0;642.0;
204;542.0;580.0;
205;580.0;502.0;
206;633.0;437.0;
207;702.0;366.0;
210;533.0;763.0;
211;555.0;713.0;
212;596.0;653.0;
213;623.0;581.0;
214;657.0;503.0;
215;715.0;430.0;
218;542.0;873.0;
219;561.0;822.0;
220;613.0;780.0;
221;646.0;717.0;
222;673.0;652.0;
223;705.0;584.0;
224;735.0;503.0;
225;627.0;843.0;
226;692.0;850.0;
227;615.0;895.0;
228;569.0;924.0;
230;755.0;878.0;
231;685.0;918.0;
232;637.0;955.0;
234;809.0;881.0;
235;746.0;930.0;
238;851.0;867.0;
239;799.0;926.0;
240;716.0;960.0;
