Sensor id; Sensor center x; Sensor center y;
3;266.0;624.0;
5;337.0;509.0;
6;382.0;447.0;
7;435.0;398.0;
8;494.0;353.0;
9;554.0;317.0;
13;354.0;579.0;
14;405.0;503.0;
15;463.0;446.0;
16;523.0;402.0;
17;587.0;358.0;
19;343.0;707.0;
20;392.0;656.0;
21;442.0;590.0;
22;496.0;520.0;
23;562.0;460.0;
24;618.0;416.0;
25;390.0;786.0;
26;431.0;745.0;
27;489.0;670.0;
28;540.0;601.0;
29;591.0;542.0;
30;645.0;487.0;
31;441.0;864.0;
32;485.0;806.0;
33;536.0;744.0;
34;584.0;675.0;
35;632.0;627.0;
36;661.0;562.0;
37;596.0;806.0;
38;635.0;743.0;
39;678.0;681.0;
40;714.0;618.0;
41;719.0;533.0;
42;701.0;467.0;
49;769.0;602.0;
50;761.0;515.0;
51;738.0;445.0;
58;782.0;497.0;
186;473.0;316.0;
223;256.0;565.0;
224;287.0;516.0;
241;570.0;974.0;
242;606.0;993.0;
244;626.0;949.0;
246;707.0;962.0;
257;521.0;287.0;
