Sensor id; Sensor center x; Sensor center y;
4;975.0;445.0;
126;341.0;537.0;
127;400.0;501.0;
128;449.0;462.0;
129;509.0;407.0;
130;563.0;370.0;
131;635.0;329.0;
139;394.0;576.0;
140;469.0;539.0;
141;534.0;486.0;
142;606.0;438.0;
143;663.0;394.0;
149;370.0;707.0;
150;434.0;666.0;
151;495.0;617.0;
152;563.0;572.0;
153;631.0;516.0;
154;700.0;469.0;
155;758.0;425.0;
158;419.0;803.0;
159;476.0;745.0;
160;545.0;701.0;
161;613.0;652.0;
162;666.0;601.0;
163;725.0;548.0;
164;784.0;497.0;
165;419.0;950.0;
166;434.0;911.0;
167;466.0;876.0;
168;529.0;828.0;
169;608.0;783.0;
170;656.0;729.0;
171;714.0;674.0;
172;756.0;629.0;
173;798.0;576.0;
174;492.0;964.0;
175;507.0;938.0;
176;564.0;889.0;
177;648.0;849.0;
178;698.0;797.0;
179;737.0;743.0;
180;783.0;689.0;
181;836.0;635.0;
182;853.0;538.0;
184;823.0;407.0;
187;597.0;949.0;
189;649.0;893.0;
190;716.0;851.0;
191;755.0;803.0;
192;805.0;753.0;
193;868.0;686.0;
194;890.0;604.0;
195;898.0;514.0;
196;890.0;440.0;
199;674.0;963.0;
200;693.0;942.0;
201;727.0;900.0;
202;874.0;736.0;
203;924.0;648.0;
204;945.0;570.0;
209;779.0;928.0;
212;978.0;614.0;
216;812.0;970.0;
217;859.0;919.0;
222;978.0;575.0;
229;882.0;942.0;
