Sensor id; Sensor center x; Sensor center y;
124;219.0;419.0;
125;278.0;350.0;
133;176.0;747.0;
135;223.0;564.0;
136;266.0;474.0;
137;312.0;391.0;
138;367.0;335.0;
146;274.0;633.0;
147;317.0;546.0;
148;363.0;457.0;
149;418.0;384.0;
150;485.0;345.0;
156;371.0;625.0;
157;421.0;539.0;
158;475.0;462.0;
159;540.0;412.0;
160;589.0;394.0;
161;636.0;382.0;
165;422.0;708.0;
166;463.0;625.0;
167;520.0;554.0;
168;585.0;504.0;
169;645.0;481.0;
170;668.0;461.0;
174;513.0;718.0;
175;563.0;646.0;
176;608.0;585.0;
178;693.0;541.0;
187;593.0;743.0;
188;632.0;686.0;
199;652.0;776.0;
208;703.0;828.0;
