Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 632.82 747.13 680.19 778.89 ; 1; 
1; 704.73 768.5 731.01 812.11 ; 1; 
2; 507.78 790.16 552.25 817.59 ; 1; 
3; 636.74 808.04 678.38 832.83 ; 1; 
4; 434.0 605.0 472.0 647.0 ; 1; 
5; 572.5 777.5 613.5 800.5 ; 1; 
6; 561.55 706.26 600.45 743.74 ; 1; 
7; 628.51 669.09 669.49 708.91 ; 1; 
8; 496.79 662.62 539.21 699.38 ; 1; 
9; 493.6 480.81 534.4 523.19 ; 1; 
10; 429.21 532.58 470.79 571.42 ; 1; 
11; 492.0 570.5 534.0 613.5 ; 1; 
12; 399.19 724.0 440.78 756.95 ; 1; 
13; 346.49 688.59 378.38 723.89 ; 1; 
14; 872.27 361.01 913.69 382.96 ; 1; 
15; 859.29 383.96 898.71 411.41 ; 0; 
16; 301.59 643.67 327.84 680.37 ; 1; 
17; 270.89 604.36 290.74 645.07 ; 1; 
18; 267.23 528.52 290.58 568.22 ; 1; 
19; 301.65 489.05 325.71 528.52 ; 1; 
20; 360.85 363.66 392.62 394.47 ; 1; 
21; 558.14 323.06 598.54 342.99 ; 1; 
22; 426.74 335.19 464.86 360.61 ; 1; 
23; 369.18 388.62 409.04 418.94 ; 1; 
24; 624.91 334.7 667.07 359.8 ; 1; 
25; 915.18 395.44 955.11 420.89 ; 1; 
26; 625.78 392.75 669.38 428.56 ; 1; 
27; 688.16 351.45 727.14 383.77 ; 1; 
28; 439.62 778.61 482.36 808.93 ; 1; 
29; 498.2 355.0 544.8 377.63 ; 1; 
30; 452.58 392.69 495.7 422.8 ; 0; 
31; 436.36 446.29 476.8 488.01 ; 1; 
32; 502.22 403.6 545.8 437.55 ; 1; 
33; 558.38 611.8 605.7 658.7 ; 1; 
34; 628.14 566.0 675.0 613.44 ; 1; 
35; 691.0 522.0 733.0 567.8 ; 1; 
36; 389.6 643.6 426.27 684.56 ; 1; 
37; 565.37 369.06 606.37 395.4 ; 1; 
38; 555.87 435.19 601.6 473.8 ; 1; 
39; 300.37 563.09 324.5 607.9 ; 1; 
40; 338.15 524.35 367.8 566.6 ; 1; 
41; 378.7 564.35 419.72 613.6 ; 1; 
42; 338.15 608.86 367.9 651.9 ; 1; 
43; 675.98 428.45 718.02 467.3 ; 1; 
44; 626.8 470.31 669.49 515.7 ; 1; 
45; 555.5 520.5 604.0 569.6 ; 1; 
46; 388.38 491.85 424.3 532.15 ; 1; 
47; 752.09 571.8 797.1 619.6 ; 0; 
48; 690.4 615.7 733.0 662.6 ; 1; 
49; 503.55 732.55 549.6 768.0 ; 1; 
50; 460.32 748.8 506.0 781.5 ; 0; 
51; 687.11 703.14 720.9 747.7 ; 1; 
52; 432.47 361.8 474.1 389.36 ; 1; 
53; 391.46 418.6 432.0 451.51 ; 1; 
54; 886.42 432.82 925.1 464.7 ; 1; 
55; 490.49 324.77 530.2 345.71 ; 1; 
56; 946.16 728.8 983.58 757.88 ; 1; 
57; 902.14 687.87 943.38 726.72 ; 1; 
58; 442.37 688.78 484.79 725.5 ; 1; 
