Sensor id; Sensor center x; Sensor center y;
6;536.0;455.0;
7;510.0;518.0;
8;471.0;585.0;
9;434.0;679.0;
14;493.0;411.0;
15;453.0;458.0;
16;417.0;527.0;
17;387.0;620.0;
21;447.0;374.0;
22;412.0;422.0;
23;380.0;477.0;
24;342.0;570.0;
30;306.0;528.0;
41;247.0;555.0;
42;276.0;602.0;
43;303.0;647.0;
44;343.0;700.0;
45;416.0;764.0;
51;243.0;669.0;
52;282.0;726.0;
53;345.0;789.0;
59;235.0;737.0;
60;285.0;808.0;
79;343.0;883.0;
80;409.0;858.0;
81;496.0;807.0;
88;356.0;937.0;
89;418.0;920.0;
90;506.0;875.0;
99;369.0;987.0;
130;601.0;904.0;
131;592.0;836.0;
132;560.0;741.0;
141;667.0;947.0;
143;667.0;844.0;
144;641.0;755.0;
155;706.0;758.0;
183;754.0;668.0;
184;692.0;671.0;
185;617.0;665.0;
186;525.0;662.0;
197;654.0;598.0;
198;560.0;596.0;
206;673.0;545.0;
207;598.0;528.0;
215;624.0;482.0;
257;489.0;728.0;
