Sensor id; Sensor center x; Sensor center y;
9;712.0;146.0;
17;679.0;181.0;
24;646.0;232.0;
27;414.0;376.0;
28;469.0;342.0;
29;539.0;305.0;
30;616.0;289.0;
34;466.0;419.0;
35;530.0;384.0;
36;594.0;356.0;
38;494.0;518.0;
39;554.0;476.0;
40;620.0;425.0;
41;660.0;357.0;
42;696.0;289.0;
43;730.0;236.0;
44;761.0;187.0;
46;550.0;606.0;
47;596.0;563.0;
48;655.0;508.0;
49;700.0;446.0;
50;739.0;375.0;
51;772.0;296.0;
52;808.0;237.0;
53;837.0;174.0;
54;646.0;645.0;
55;686.0;587.0;
56;734.0;525.0;
57;775.0;456.0;
58;813.0;374.0;
59;840.0;296.0;
60;880.0;225.0;
61;732.0;654.0;
62;775.0;592.0;
63;818.0;529.0;
64;844.0;449.0;
65;887.0;368.0;
66;919.0;301.0;
67;779.0;708.0;
68;809.0;651.0;
69;851.0;592.0;
70;892.0;520.0;
71;919.0;442.0;
72;944.0;374.0;
73;812.0;755.0;
74;935.0;558.0;
76;981.0;409.0;
77;974.0;326.0;
78;954.0;254.0;
83;974.0;576.0;
84;990.0;523.0;
86;1011.0;365.0;
87;997.0;283.0;
98;1024.0;324.0;
242;567.0;827.0;
243;613.0;869.0;
244;557.0;774.0;
245;615.0;815.0;
248;613.0;760.0;
252;661.0;722.0;
253;732.0;718.0;
254;744.0;773.0;
255;773.0;813.0;
256;808.0;815.0;
257;741.0;121.0;
