Sensor id; Sensor center x; Sensor center y;
90;544.0;253.0;
100;422.0;337.0;
101;473.0;375.0;
109;346.0;456.0;
110;394.0;407.0;
117;359.0;539.0;
118;399.0;480.0;
119;452.0;439.0;
125;379.0;623.0;
126;424.0;560.0;
127;478.0;505.0;
128;526.0;430.0;
129;564.0;359.0;
130;597.0;303.0;
131;636.0;251.0;
137;420.0;700.0;
138;457.0;641.0;
139;500.0;571.0;
140;574.0;505.0;
141;620.0;430.0;
142;655.0;357.0;
143;690.0;300.0;
147;435.0;814.0;
148;469.0;771.0;
149;493.0;721.0;
150;548.0;660.0;
151;614.0;592.0;
152;667.0;506.0;
153;714.0;426.0;
154;747.0;357.0;
156;482.0;873.0;
157;510.0;831.0;
158;546.0;792.0;
159;589.0;731.0;
160;660.0;668.0;
161;710.0;586.0;
162;767.0;507.0;
163;812.0;434.0;
164;836.0;364.0;
165;520.0;927.0;
166;561.0;884.0;
167;591.0;848.0;
168;643.0;800.0;
169;708.0;739.0;
170;753.0;672.0;
171;801.0;591.0;
172;852.0;506.0;
173;879.0;440.0;
174;580.0;944.0;
175;630.0;897.0;
176;668.0;845.0;
177;742.0;791.0;
178;781.0;730.0;
179;834.0;658.0;
182;907.0;401.0;
187;646.0;949.0;
188;698.0;902.0;
189;744.0;839.0;
190;811.0;792.0;
191;847.0;712.0;
199;709.0;945.0;
201;807.0;834.0;
