Sensor id; Sensor center x; Sensor center y;
45;653.0;161.0;
58;421.0;354.0;
65;456.0;381.0;
66;523.0;340.0;
71;454.0;472.0;
72;494.0;420.0;
75;497.0;554.0;
76;530.0;486.0;
77;573.0;402.0;
78;616.0;320.0;
79;664.0;256.0;
80;703.0;201.0;
81;739.0;160.0;
82;466.0;794.0;
83;537.0;678.0;
84;557.0;633.0;
85;588.0;555.0;
86;625.0;475.0;
87;665.0;393.0;
88;712.0;308.0;
89;751.0;244.0;
91;497.0;857.0;
92;539.0;820.0;
93;577.0;789.0;
95;615.0;692.0;
96;649.0;628.0;
97;686.0;546.0;
98;719.0;466.0;
99;760.0;379.0;
100;802.0;304.0;
101;883.0;306.0;
102;576.0;864.0;
103;601.800964;831.822266;
104;642.0;794.0;
107;743.0;620.0;
108;784.0;535.0;
109;813.0;452.0;
110;846.0;372.0;
111;648.0;879.0;
112;674.683716;838.541077;
113;716.0;788.0;
114;752.0;740.0;
115;800.0;669.0;
116;845.0;598.0;
117;881.0;511.0;
118;887.0;434.0;
119;912.0;367.0;
121;761.0;841.0;
122;795.0;787.0;
123;835.0;719.0;
124;879.0;652.0;
127;959.0;407.0;
128;948.0;326.0;
129;907.0;261.0;
133;780.0;876.0;
134;818.0;825.0;
135;869.0;765.0;
136;906.0;695.0;
140;987.0;373.0;
145;837.0;858.0;
146;883.0;824.0;
