Sensor id; Sensor center x; Sensor center y;
63;424.0;290.0;
64;467.0;231.0;
67;360.0;494.0;
68;399.0;419.0;
69;443.0;359.0;
70;490.0;278.0;
71;540.0;218.0;
73;391.0;560.0;
74;555.0;330.0;
75;586.0;252.0;
82;443.0;622.0;
83;624.0;374.0;
84;646.0;314.0;
85;688.0;244.0;
91;513.0;675.0;
92;565.0;594.0;
93;642.0;507.0;
94;666.0;440.0;
95;707.0;372.0;
96;741.0;302.0;
97;781.0;242.0;
102;607.0;663.0;
103;652.0;588.0;
104;717.0;502.0;
105;749.0;441.0;
106;799.0;373.0;
107;835.0;307.0;
111;702.0;658.0;
112;741.0;593.0;
113;805.0;520.0;
114;837.0;450.0;
120;782.0;670.0;
121;830.0;609.0;
122;878.0;539.0;
133;839.0;685.0;
134;882.0;621.0;
145;889.0;690.0;
247;297.0;781.0;
251;336.0;750.0;
255;356.0;660.0;
256;427.0;705.0;
