Sensor id; Sensor center x; Sensor center y;
17;465.0;283.0;
24;412.0;324.0;
30;359.0;381.0;
35;258.0;467.0;
36;317.0;439.0;
39;257.0;554.0;
40;325.0;515.0;
41;383.0;451.0;
42;438.0;389.0;
43;490.0;344.0;
44;536.0;301.0;
46;254.0;684.0;
47;295.0;647.0;
48;352.0;603.0;
49;406.0;540.0;
50;456.0;479.0;
51;507.0;405.0;
52;563.0;355.0;
53;620.0;300.0;
54;331.0;738.0;
55;376.0;686.0;
56;434.0;632.0;
57;476.0;568.0;
58;531.0;497.0;
59;582.0;417.0;
60;648.0;358.0;
61;419.0;761.0;
62;468.0;707.0;
63;522.0;647.0;
64;557.0;575.0;
65;608.0;498.0;
66;659.0;430.0;
67;464.0;830.0;
68;500.0;772.0;
69;554.0;718.0;
70;606.0;659.0;
71;644.0;581.0;
72;678.0;511.0;
73;496.0;878.0;
74;665.0;702.0;
75;693.0;627.0;
76;720.0;550.0;
77;732.0;463.0;
78;719.0;399.0;
82;542.0;910.0;
83;723.0;731.0;
84;736.0;673.0;
86;784.0;508.0;
87;772.0;433.0;
91;594.0;928.0;
92;669.0;902.0;
93;718.0;819.0;
98;819.0;476.0;
102;683.0;929.0;
103;705.0;857.0;
243;288.0;950.0;
245;286.0;892.0;
246;323.0;947.0;
248;281.0;839.0;
249;347.0;902.0;
250;394.0;953.0;
252;334.0;817.0;
253;407.0;828.0;
254;417.0;890.0;
255;461.0;939.0;
256;520.0;957.0;
