Sensor id; Sensor center x; Sensor center y;
108;300.0;494.0;
109;345.0;444.0;
115;284.0;617.0;
116;327.0;543.0;
117;373.0;482.0;
120;247.0;895.0;
121;269.0;824.0;
122;292.0;757.0;
123;311.0;674.0;
124;357.0;604.0;
125;400.0;530.0;
133;292.0;885.0;
134;324.0;811.0;
135;355.0;745.0;
136;392.0;674.0;
137;438.0;600.0;
138;487.0;538.0;
139;528.0;489.0;
140;572.0;456.0;
145;347.0;871.0;
146;387.0;821.0;
147;428.0;745.0;
148;473.0;682.0;
149;517.0;609.0;
150;570.0;553.0;
151;607.0;508.0;
152;636.0;475.0;
156;473.0;810.0;
157;505.0;753.0;
158;554.0;688.0;
159;599.0;624.0;
160;645.0;578.0;
165;481.0;884.0;
166;540.0;820.0;
167;584.0;756.0;
168;629.0;700.0;
174;544.0;894.0;
175;603.0;828.0;
176;645.0;770.0;
187;601.0;898.0;
188;654.0;841.0;
