Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 617.58 527.1 658.13 559.54 ; 1; 
1; 881.07 833.9 912.78 871.59 ; 1; 
2; 867.56 667.56 893.81 702.12 ; 1; 
3; 880.55 731.23 903.43 775.42 ; 1; 
4; 840.53 707.58 868.34 751.25 ; 0; 
5; 883.67 655.08 918.5 696.15 ; 1; 
6; 915.12 695.63 949.69 738.51 ; 1; 
7; 897.71 770.48 930.46 809.99 ; 1; 
8; 924.74 749.95 958.27 789.2 ; 1; 
9; 614.63 809.06 657.1 853.4 ; 1; 
10; 741.0 715.0 775.3 758.4 ; 1; 
11; 675.22 760.43 718.1 806.9 ; 1; 
12; 783.47 663.7 817.0 707.9 ; 1; 
13; 817.51 633.66 848.2 671.7 ; 1; 
14; 473.5 822.4 516.7 865.0 ; 1; 
15; 536.9 769.0 583.0 813.2 ; 1; 
16; 795.0 762.2 829.5 805.0 ; 1; 
17; 740.9 808.88 776.5 850.4 ; 1; 
18; 676.25 847.87 718.7 890.8 ; 1; 
19; 612.5 894.0 655.2 934.0 ; 1; 
20; 548.39 923.39 593.2 963.0 ; 0; 
21; 788.38 837.45 822.7 876.55 ; 1; 
22; 728.23 888.74 768.3 928.26 ; 1; 
23; 663.8 921.2 707.4 960.8 ; 1; 
24; 513.63 971.75 557.7 1005.2 ; 1; 
25; 437.33 952.0 480.4 986.5 ; 1; 
26; 776.9 891.6 816.0 930.4 ; 1; 
27; 478.18 1007.37 518.93 1030.63 ; 1; 
28; 913.32 804.52 955.6 842.0 ; 0; 
29; 867.26 803.82 894.4 840.16 ; 1; 
30; 441.46 1028.11 482.7 1053.1 ; 1; 
31; 481.45 909.56 522.55 942.44 ; 1; 
32; 401.49 873.8 442.51 904.2 ; 1; 
33; 726.0 622.0 760.0 658.0 ; 1; 
34; 404.0 779.5 440.0 820.5 ; 1; 
35; 460.49 731.14 501.51 772.86 ; 1; 
36; 447.0 645.5 487.0 684.5 ; 1; 
37; 521.57 601.8 558.43 642.2 ; 1; 
38; 384.12 606.3 418.0 647.05 ; 1; 
39; 404.89 538.88 440.44 574.81 ; 1; 
40; 434.45 495.46 475.25 521.66 ; 1; 
41; 597.64 966.3 637.31 994.74 ; 1; 
42; 639.93 988.01 680.35 1018.32 ; 1; 
43; 581.09 486.25 625.07 512.76 ; 1; 
44; 691.5 489.37 728.62 511.82 ; 1; 
45; 655.01 495.29 689.95 528.66 ; 1; 
46; 716.46 948.76 753.88 984.03 ; 1; 
47; 520.03 1040.43 560.58 1058.36 ; 1; 
48; 372.32 521.66 407.88 550.85 ; 1; 
49; 347.62 569.19 382.8 605.12 ; 1; 
50; 301.96 621.59 328.53 659.77 ; 1; 
51; 276.51 750.71 293.73 790.76 ; 0; 
52; 304.21 787.39 327.04 827.82 ; 1; 
53; 345.0 831.56 374.2 871.61 ; 1; 
54; 321.8 876.1 346.87 913.53 ; 1; 
55; 278.75 814.72 298.97 856.26 ; 1; 
56; 374.94 920.64 410.1 955.4 ; 1; 
57; 342.01 946.46 370.45 978.27 ; 1; 
58; 403.01 977.15 437.45 1011.21 ; 1; 
59; 559.46 1009.71 601.01 1034.42 ; 1; 
60; 836.16 790.57 864.32 829.55 ; 1; 
61; 788.49 572.04 825.4 606.37 ; 1; 
62; 761.56 524.08 792.43 550.28 ; 1; 
63; 505.46 482.66 546.63 500.75 ; 1; 
64; 546.51 853.13 591.2 897.6 ; 1; 
65; 471.02 511.9 515.0 543.33 ; 1; 
66; 452.1 565.04 489.4 604.96 ; 1; 
67; 329.96 654.36 362.2 693.88 ; 1; 
68; 293.6 704.3 317.8 744.2 ; 1; 
69; 547.75 506.26 588.9 533.7 ; 1; 
70; 512.01 546.25 558.0 584.0 ; 0; 
71; 574.19 563.19 616.9 600.9 ; 1; 
72; 394.0 685.13 435.4 732.6 ; 1; 
73; 343.01 736.0 376.2 780.9 ; 1; 
74; 723.6 531.11 759.9 558.8 ; 1; 
75; 690.32 558.61 727.5 589.0 ; 1; 
76; 641.57 579.19 685.2 617.8 ; 1; 
77; 590.19 635.33 634.1 680.0 ; 1; 
78; 527.0 680.63 572.5 726.6 ; 1; 
79; 755.63 583.58 791.7 620.6 ; 1; 
80; 665.43 666.22 709.7 711.0 ; 1; 
81; 605.38 720.88 648.8 766.2 ; 1; 
