Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 378.6 639.97 411.3 686.6 ; 1; 
1; 419.1 580.1 458.12 628.14 ; 1; 
2; 464.82 511.71 511.9 558.5 ; 1; 
3; 517.62 449.31 563.2 493.1 ; 1; 
4; 551.2 376.5 598.0 419.0 ; 1; 
5; 315.5 614.0 345.0 658.5 ; 1; 
6; 350.29 541.03 392.21 587.8 ; 1; 
7; 860.03 446.47 893.8 490.5 ; 1; 
8; 807.26 507.69 854.4 552.8 ; 0; 
9; 649.63 690.38 697.4 733.6 ; 1; 
10; 608.44 734.69 653.3 776.1 ; 1; 
11; 551.26 778.13 602.9 817.2 ; 0; 
12; 826.26 621.07 867.7 666.5 ; 1; 
13; 872.38 537.07 905.9 582.5 ; 1; 
14; 723.5 718.0 766.6 759.4 ; 1; 
15; 653.52 304.66 696.56 328.05 ; 1; 
16; 601.12 333.04 646.65 364.54 ; 1; 
17; 743.96 336.79 783.58 363.3 ; 1; 
18; 566.18 297.14 611.72 318.7 ; 1; 
19; 470.12 914.11 511.6 941.86 ; 1; 
20; 419.59 378.86 464.2 414.14 ; 0; 
21; 371.25 412.86 406.49 454.96 ; 1; 
22; 271.13 593.16 287.66 639.64 ; 1; 
23; 261.46 654.61 282.36 692.66 ; 0; 
24; 824.46 377.61 865.63 416.91 ; 1; 
25; 769.95 929.43 810.38 952.64 ; 0; 
26; 838.45 902.11 874.0 930.93 ; 1; 
27; 730.65 912.21 772.2 936.92 ; 1; 
28; 326.96 465.26 357.84 507.36 ; 1; 
29; 286.73 528.57 316.98 572.86 ; 1; 
30; 292.34 679.87 320.1 722.29 ; 1; 
31; 680.0 523.0 722.0 567.0 ; 1; 
32; 764.0 586.0 802.0 630.0 ; 1; 
33; 709.35 634.22 748.65 677.78 ; 1; 
34; 787.47 733.92 818.53 776.08 ; 1; 
35; 739.1 783.99 766.9 826.01 ; 1; 
36; 835.82 694.91 866.18 737.09 ; 1; 
37; 779.94 676.23 814.06 719.77 ; 1; 
38; 932.35 579.13 960.0 625.29 ; 1; 
39; 338.5 704.2 371.87 749.08 ; 1; 
40; 326.65 770.95 361.6 810.21 ; 1; 
41; 365.32 836.13 403.06 874.49 ; 1; 
42; 458.58 822.69 496.63 857.65 ; 1; 
43; 399.32 892.58 438.31 922.81 ; 1; 
44; 484.56 378.65 517.44 421.35 ; 1; 
45; 668.33 759.52 714.0 803.36 ; 1; 
46; 477.5 762.76 515.6 806.2 ; 1; 
47; 524.88 700.63 569.9 746.6 ; 1; 
48; 578.4 642.84 626.1 690.7 ; 1; 
49; 630.53 591.09 677.5 637.7 ; 1; 
50; 439.21 426.14 488.8 474.4 ; 1; 
51; 386.16 487.43 430.6 530.57 ; 1; 
52; 595.0 473.5 646.2 520.9 ; 1; 
53; 644.0 411.1 688.0 453.5 ; 1; 
54; 689.39 355.3 732.71 390.6 ; 1; 
55; 611.83 815.8 656.3 853.39 ; 1; 
56; 401.84 738.63 445.04 780.5 ; 1; 
57; 452.11 677.04 486.8 725.8 ; 1; 
58; 496.21 609.34 540.77 655.8 ; 1; 
59; 667.31 848.43 711.6 883.5 ; 1; 
60; 590.0 870.26 635.42 898.5 ; 1; 
61; 501.92 879.07 545.7 908.5 ; 1; 
62; 427.58 863.66 467.4 895.8 ; 1; 
63; 926.87 672.9 960.0 713.1 ; 1; 
64; 884.13 706.43 915.88 747.57 ; 1; 
65; 719.12 855.38 755.1 895.62 ; 1; 
66; 633.35 900.25 677.9 928.7 ; 1; 
67; 556.5 918.97 599.98 941.1 ; 1; 
68; 911.22 758.7 950.1 792.75 ; 1; 
69; 902.38 839.1 934.4 872.68 ; 1; 
70; 388.01 803.46 428.8 839.7 ; 1; 
71; 876.75 625.38 913.0 670.1 ; 1; 
72; 550.09 540.64 600.8 590.3 ; 1; 
73; 516.0 329.5 563.0 358.4 ; 1; 
74; 529.6 836.88 572.6 867.88 ; 1; 
75; 727.45 455.66 771.29 501.0 ; 1; 
76; 781.51 404.3 821.1 441.8 ; 1; 
