Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 144.25 444.94 174.66 484.45 ; 1; 
1; 395.68 405.96 440.6 453.16 ; 1; 
2; 193.53 364.6 232.3 398.49 ; 1; 
3; 162.47 496.78 193.5 543.9 ; 1; 
4; 187.93 723.38 222.4 761.8 ; 1; 
5; 309.4 744.1 357.5 774.6 ; 0; 
6; 148.41 617.52 178.82 660.67 ; 1; 
7; 213.12 686.4 247.43 727.99 ; 1; 
8; 252.63 779.97 291.36 810.64 ; 1; 
9; 352.64 294.71 396.21 326.15 ; 1; 
10; 402.05 305.04 445.61 337.82 ; 1; 
11; 267.36 327.7 309.15 357.96 ; 1; 
12; 199.09 566.06 229.5 614.66 ; 1; 
13; 133.85 406.21 169.2 441.56 ; 1; 
14; 489.55 506.15 538.4 556.5 ; 1; 
15; 565.92 465.23 619.2 515.3 ; 1; 
16; 307.0 359.1 350.5 397.7 ; 1; 
17; 429.45 268.21 476.6 294.26 ; 0; 
18; 212.2 402.7 248.5 442.76 ; 1; 
19; 232.61 457.3 272.1 503.29 ; 1; 
20; 466.25 347.88 516.7 387.0 ; 1; 
21; 544.66 332.7 595.0 375.43 ; 1; 
22; 514.66 262.81 564.06 283.0 ; 1; 
23; 569.3 285.64 619.83 309.22 ; 1; 
24; 377.5 354.2 420.86 394.48 ; 1; 
25; 486.14 299.71 532.55 323.67 ; 1; 
26; 624.4 305.4 672.5 339.4 ; 1; 
27; 105.7 543.2 129.09 583.43 ; 1; 
28; 415.43 477.1 453.61 530.43 ; 0; 
29; 468.6 423.3 516.5 471.9 ; 1; 
30; 543.81 405.9 595.7 449.27 ; 1; 
31; 616.79 367.75 672.1 420.2 ; 0; 
32; 446.89 548.15 491.2 601.8 ; 1; 
33; 544.64 863.15 592.2 886.73 ; 1; 
34; 101.31 491.7 123.14 534.07 ; 1; 
